Stock #,Availability,Shape,Weight,Clarity,Color,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Price,Total Price,Discount Percent,Image Link,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Video Link,Cut Grade,Polish,Symmetry,Depth Percent,Table Percent,Fluorescence Intensity,Fluorescence Color,Lab,Certificate #,Certificate Url,Cert Comment,Culet Condition,Culet Size,Girdle Percent,Girdle Condition,Girdle Thick,Girdle Thin,Measurements,Measurements Depth,Measurements Length,Measurements Width,Milky,Pavilion Depth,BGM,Crown Height,Crown Angle,Pavilion Angle,Laser Inscription,Member Comments,Pair,H&A,City,State,Country,Stock Number for Matching Pair,Share Access,Eye Clean,Featured,Table Open,Crown Open,Girdle Open,Star Length,Type,Tinge,Luster,Black Inclusion,Location of Black,Table Inclusion,Key To Symbol,Surface Graining,Internal Graining,Inclusion Pattern,Diamond Origin Report,Short Title,Arrival Date,Growth Type
,Yes,Cushion,"1,46",VS1,D,,,,"743,75","1085,88",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL82F-3,-,EX,EX,"69,10","62,00",,,GIA,1405697266,,,,,,,,,,6.52,6.43,4.44,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,25",SI1,D,,,,"504,00","630,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LRA08C-11,-,EX,EX,"67,90","64,00",,,IGI,515211846,,,,,,,,,,6.19,6.14,4.17,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,21",SI1,D,,,,"472,50","571,73",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LRA04E-8,-,EX,EX,"67,80","62,00",,,IGI,508124544,,,,,,,,,,6.19,6.12,4.15,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,21",VVS2,D,,,,"705,00","853,05",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LRA04H-1,-,EX,EX,"64,70","65,00",,,IGI,512225756,,,,,,,,,,6.3,6.18,4,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,21",SI1,D,,,,"472,50","571,73",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LRA04A-12,-,EX,EX,"67,90","63,50",,,IGI,506190725,,,,,,,,,,6.21,06.07,4.12,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,20",SI1,D,,,,"472,50","567,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL79B-13,-,EX,EX,"64,50","61,00",,,IGI,496100240,,,,,,,,,,6.25,6.23,04.02,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,20",SI1,D,,,,"472,50","567,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL85A-10,-,EX,EX,"66,20","64,00",,,IGI,500146466,,,,,,,,,,6.35,06.06,04.01,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,18",SI2,D,,,,"397,50","469,05",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL83A-10,-,EX,EX,"68,40","62,50",,,IGI,499106847,,,,,,,,,,6.36,06.08,4.16,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,12",VS1,D,,,,"637,50","714,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL66A-2,-,EX,EX,"69,70","58,00",,,IGI,499188834,,,,,,,,,,6.19,5.87,04.09,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,12",SI1,E,,,,"450,00","504,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LPF01D-3,-,EX,EX,"64,20","65,50",,,IGI,497171411,,,,,,,,,,6.18,06.09,3.91,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,11",SI1,Lgt.Green,,,,"0,00","0,00",,,,,,,,https://03368bc.netsolhost.com/v360/vision360.html?d=LGFN-20,-,EX,VG,"71,90","58,50",,,IGI,LG10959108,,,,,,,,,,5.78,5.76,4.14,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,09",SI1,F,,,,"427,50","465,98",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LRA07E-2,-,EX,EX,"68,40","63,00",,,IGI,514266229,,,,,,,,,,5.95,5.94,04.06,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,08",SI1,D,,,,"472,50","510,30",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL85E-14,-,EX,EX,"68,60","62,50",,,IGI,499191526,,,,,,,,,,5.97,5.8,3.98,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,08",VS1,I,,,,"390,00","421,20",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LHA01C-11,-,EX,EX,"70,70","63,50",,,IGI,497144141,,,,,,,,,,5.73,5.69,04.02,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,07",VS2,D,,,,"562,50","601,88",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL83A-7,-,EX,EX,"68,10","63,00",,,IGI,497144290,,,,,,,,,,6.19,5.86,3.99,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,07",VVS2,D,,,,"752,00","804,64",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LEP10A-11,-,EX,EX,"70,00","62,00",,,GIA,1425020409,,,,,,,,,,5.86,5.78,04.04,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,06",VVS2,H,,,,"472,50","500,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LFU02D-12,-,EX,EX,"69,00","62,50",,,IGI,510189877,,,,,,,,,,5.9,5.84,04.03,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,03",SI2,D,,,,"397,50","409,43",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL85C-4,-,EX,EX,"68,40","57,50",,,IGI,496136342,,,,,,,,,,06.01,5.82,3.98,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,02",I1,Lgt.Green,,,,"0,00","0,00",,,,,,,,https://03368bc.netsolhost.com/video/vision360.html?d=LGFN-33-A,-,EX,VG,"66,30","62,50",,,IGI,LG11019801,,,,,,,,,,5.86,5.66,3.75,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,01",SI2,E,,,,"382,50","386,33",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LRA08B-2,-,EX,EX,"65,00","62,00",,,IGI,516256270,,,,,,,,,,5.96,5.88,3.82,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,01",VS1,H,,,,"450,00","454,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LGS12A-319,-,EX,EX,"68,90","62,50",,,IGI,528235730,,,,,,,,,,6.73,5.37,3.7,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,00",VS2,H,,,,"427,50","427,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LFW02R-8,-,EX,EX,"67,50","64,50",,,IGI,542296327,,,,,,,,,,5.75,5.75,3.88,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,00",VS1,G,,,,"630,00","630,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LFU01D-17,-,EX,EX,"68,50","61,50",,,IGI,512230643,,,,,,,,,,5.75,5.71,3.91,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"1,00",I1,D,,,,"247,50","247,50",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LRA20I-16,-,EX,EX,"63,80","62,50",,,IGI,519244329,,,,,,,,,,5.93,5.89,3.76,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,97",SI1,F,,,,"667,00","646,99",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL83E-10,-,EX,EX,"65,70","63,00",,,IGI,514291770,,,,,,,,,,5.89,5.74,3.77,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,95",SI1,F,,,,"667,00","633,65",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LGL83E-15,-,EX,EX,"65,00","61,50",,,IGI,514291772,,,,,,,,,,5.98,5.75,3.74,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,94",VS2,E,,,,"784,00","736,96",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LGL83F-7,-,EX,EX,"68,90","58,50",,,IGI,494175837,,,,,,,,,,5.83,5.56,3.83,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,93",VS2,E,,,,"784,00","729,12",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LGL73A-16,-,EX,VG,"62,00","71,00",,,IGI,494185459,,,,,,,,,,5.84,5.68,3.52,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,76",SI2,Lgt.Green,,,,"0,00","0,00",,,,,,,,https://03368bc.netsolhost.com/v360/vision360.html?d=LGFN-38,-,EX,VG,"68,10","59,00",,,IGI,LG10957201,,,,,,,,,,5.27,5.14,3.5,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,72",SI1,Lgt.Green,,,,"0,00","0,00",,,,,,,,https://03368bc.netsolhost.com/v360/vision360.html?d=LGFN-41,-,GD,VG,"62,40","64,50",,,IGI,LG10959106,,,,,,,,,,5.2,5.18,3.23,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,71",VVS2,H,,,,"574,00","407,54",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LFW02BL-9,-,EX,EX,"65,50","63,00",,,IGI,533299061,,,,,,,,,,5.26,5.25,3.44,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,52",SI2,Lgt.Green,,,,"0,00","0,00",,,,,,,,https://03368bc.netsolhost.com/v360/vision360.html?d=LGFN-39,-,EX,VG,"66,10","64,00",,,IGI,LG10959112,,,,,,,,,,4.55,4.54,3,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Cushion,"0,51",SI1,Lgt.Green,,,,"0,00","0,00",,,,,,,,https://03368bc.netsolhost.com/v360/vision360.html?d=LGFN-58,-,VG,VG,"69,30","68,50",,,IGI,LG10959109,,,,,,,,,,4.62,4.43,03.07,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"7,55",VVS2,F,,,,"5041,25","38061,44",,,,,,,,,-,EX,EX,"69,90","62,00",,,GIA,5221708494,,,,,,,,,,13.24,9.13,6.38,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"7,52",VS1,E,,,,"5180,00","38953,60",,,,,,,,,-,EX,EX,"69,40","62,00",,,GIA,2225708495,,,,,,,,,,13.25,9.16,6.36,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"7,07",VS1,E,,,,"5180,00","36622,60",,,,,,,,,-,EX,EX,"69,60","62,00",,,GIA,2223708648,,,,,,,,,,13.22,8.83,6.14,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"7,02",VS1,E,,,,"5180,00","36363,60",,,,,,,,,-,EX,EX,"69,30","64,00",,,GIA,2221708636,,,,,,,,,,12.95,8.94,6.19,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"6,42",VS1,E,,,,"3780,00","24267,60",,,,,,,,,-,EX,EX,"67,90","62,00",,,GIA,6224718526,,,,,,,,,,12.72,8.67,5.89,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"6,08",VVS2,F,,,,"3951,25","24023,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK30F-5,-,EX,EX,"69,20","63,00",,,GIA,5221708684,,,,,,,,,,12.61,8.42,5.83,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"6,08",VS1,E,,,,"4060,00","24684,80",,,,,,,,,-,EX,EX,"69,50","62,00",,,GIA,2225708640,,,,,,,,,,12.35,8.52,5.92,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"5,13",VS2,D,,,,"3090,00","15851,70",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10B-1,-,EX,EX,"69,80","63,50",,,IGI,549200319,,,,,,,,,,11.59,08.02,5.6,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,50",VS1,D,,,,"1971,25","8870,63",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25F-2,-,EX,EX,"67,50","67,50",,,IGI,551216539,,,,,,,,,,11.4,7.72,5.21,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,36",VS2,E,,,,"1466,25","6392,85",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA08B-1,-,EX,EX,"68,90","62,50",,,IGI,537240222,,,,,,,,,,10.98,7.63,5.26,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,31",VS1,D,,,,"1971,25","8496,09",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA04E-2,-,EX,EX,"69,30","63,00",,,GIA,2221375658,,,,,,,,,,11.26,7.52,5.21,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,23",VS1,E,,,,"1828,75","7735,61",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26C-5,-,EX,EX,"69,80","63,00",,,GIA,7446859580,,,,,,,,,,11.1,7.44,5.19,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,15",VS2,D,,,,"1593,75","6614,06",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25J-2,-,EX,EX,"36,40","64,00",,,IGI,550268523,,,,,,,,,,11.33,7.46,05.05,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,05",VS1,E,,,,"1636,25","6626,81",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25E-6,-,EX,EX,"69,80","62,50",,,IGI,549296454,,,,,,,,,,10.98,7.35,5.13,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,05",VVS2,E,,,,"1947,50","7887,38",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26H-1,-,EX,EX,"68,90","63,00",,,GIA,7448859869,,,,,,,,,,10.84,7.39,05.09,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,05",VS1,E,,,,"1828,75","7406,44",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26I-9,-,EX,EX,"69,30","62,00",,,GIA,7448859721,,,,,,,,,,10.9,7.4,5.13,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,04",VS2,F,,,,"1496,25","6044,85",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA05K-8,-,EX,EX,"69,60","63,00",,,GIA,6442133005,,,,,,,,,,10.57,7.55,5.25,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,04",VS1,E,,,,"1828,75","7388,15",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25E-7,-,EX,EX,"69,60","63,00",,,GIA,1443840885,,,,,,,,,,10.99,7.32,05.09,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,03",VS2,D,,,,"1593,75","6422,81",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25K-7,-,EX,EX,"69,10","64,50",,,IGI,551207785,,,,,,,,,,10.62,7.45,5.15,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,02",VS2,D,,,,"1593,75","6406,88",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25A-6,-,EX,EX,"67,40","65,00",,,IGI,549296450,,,,,,,,,,10.83,7.48,05.04,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,01",VS1,G,,,,"1317,50","5283,18",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG17I-4,-,EX,EX,"39,50","65,00",,,IGI,546298433,,,,,,,,,,10.86,7.34,4.89,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,01",VS1,E,,,,"1828,75","7333,29",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA05S-4,-,EX,EX,"70,00","62,00",,,GIA,6432265178,,,,,,,,,,10.73,7.38,5.17,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,01",VS1,E,,,,"1828,75","7333,29",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLA10J-3,-,EX,EX,"71,60","65,00",,,GIA,6441728227,,,,,,,,,,10.95,7.22,5.17,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,01",VS1,D,,,,"1971,25","7904,71",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26A-7,-,EX,EX,"69,40","63,00",,,GIA,7442840858,,,,,,,,,,11.01,7.29,05.06,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"4,00",VS2,E,,,,"1466,25","5865,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LHG17I-3,-,EX,EX,"70,10","69,50",,,IGI,546220221,,,,,,,,,,10.83,07.08,4.96,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,89",VS1,E,,,,"1610,00","6262,90",,,,,,,,,-,EX,EX,"68,00","66,00",,,GIA,2225709079,,,,,,,,,,10.72,7.39,05.03,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,88",VS1,G,,,,"1181,25","4583,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC41A-7,-,EX,EX,"70,10","62,00",,,IGI,549296479,,,,,,,,,,10.62,7.3,5.12,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,85",VS2,G,,,,"1178,75","4538,19",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LBA67A-8,,EX,EX,"69,40","63,00",,,GIA,6431354986,,,,,,,,,,10.63,7.31,05.07,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,85",VS2,E,,,,"1286,25","4952,06",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26C-8,-,EX,EX,"36,80","63,00",,,IGI,550268516,,,,,,,,,,10.84,7.24,05.01,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,84",VS1,E,,,,"1610,00","6182,40",,,,,,,,https://03368bc.netsolhost.com/videos/vision360.html?d=LLA10I-6,-,EX,EX,"69,70","62,00",,,GIA,6442512384,,,,,,,,,,10.8,7.19,05.01,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,82",VS1,E,,,,"1470,00","5615,40",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26E-9,-,EX,EX,"67,80","64,50",,,IGI,551216537,,,,,,,,,,10.87,7.23,4.9,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,81",VS2,F,,,,"1181,25","4500,56",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26B-10,-,EX,EX,"69,60","62,50",,,IGI,549203242,,,,,,,,,,10.77,7.18,4.1,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,78",VS1,E,,,,"1470,00","5556,60",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK18A-4,-,EX,EX,"68,60","64,00",,,IGI,547261081,,,,,,,,,,10.46,7.33,05.03,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,74",VS1,E,,,,"1610,00","6021,40",,,,,,,,https://agensolution.co.in/newproductdetail.php?rndcode=LLK26C-3,-,EX,EX,"69,40","63,00",,,GIA,7441954305,,,,,,,,,,10.58,7.21,05.01,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,73",VS2,E,,,,"1286,25","4797,71",,,,,,,,https://agensolution.co.in/newproductdetail.php?rndcode=LLK25I-4,-,EX,EX,"35,80","63,00",,,IGI,550235693,,,,,,,,,,10.69,7.31,4.93,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,70",SI1,D,,,,"1207,50","4467,75",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25B-4,-,EX,EX,"37,20","62,50",,,IGI,550235750,,,,,,,,,,10.54,7.17,4.96,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,70",VS1,E,,,,"1610,00","5957,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25C-6,-,EX,EX,"68,90","65,00",,,GIA,6442727964,,,,,,,,,,10.62,7.18,4.95,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,68",VS2,D,,,,"1485,00","5464,80",,,,,,,,https://agensolution.co.in/newproductdetail.php?rndcode=LLK25I-6,-,EX,EX,"67,90","63,00",,,GIA,2448954515,,,,,,,,,,10.7,7.24,4.92,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,67",SI1,D,,,,"1150,00","4220,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25K-10,-,EX,EX,"67,20","64,00",,,IGI,551207762,,,,,,,,,,10.49,7.31,4.91,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,63",VS1,E,,,,"1540,00","5590,20",,,,,,,,https://agensolution.co.in/newproductdetail.php?rndcode=LLK25J-10,-,EX,EX,"67,60","63,00",,,GIA,6442954568,,,,,,,,,,10.74,7.2,4.87,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,61",VS1,D,,,,"1525,00","5505,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK15A-3,-,EX,EX,"68,10","68,50",,,IGI,551207759,,,,,,,,,,10.4,7.2,4.9,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,61",VS2,D,,,,"1350,00","4873,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25G-5,-,EX,EX,"35,40","66,00",,,IGI,550268511,,,,,,,,,,10.39,7.15,4.92,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,61",VS2,D,,,,"1350,00","4873,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK28K-2,-,EX,EX,"68,80","63,50",,,IGI,551216534,,,,,,,,,,10.65,07.06,4.86,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,57",VS1,G,,,,"1125,00","4016,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LAC09C-1,-,EX,EX,"69,40","64,00",,,IGI,551287356,,,,,,,,,,10.13,7.22,05.01,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,57",VS1,D,,,,"1525,00","5444,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK19A-10,-,EX,EX,"67,90","64,50",,,IGI,551207760,,,,,,,,,,10.41,7.19,4.88,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,56",VS1,F,,,,"1250,00","4450,00",,,,,,,,https://agensolution.co.in/newproductdetail.php?rndcode=LAD01A-8,-,EX,EX,"35,90","63,00",,,IGI,550235695,,,,,,,,,,10.55,7.16,4.85,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,53",VS1,D,,,,"1525,00","5383,25",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK26F-4,-,EX,EX,"69,40","65,00",,,IGI,551207840,,,,,,,,,,10.51,6.95,4.82,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,53",VS2,D,,,,"1350,00","4765,50",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK28I-4,-,EX,EX,"37,00","63,50",,,IGI,550268510,,,,,,,,,,10.31,7.12,4.92,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
,Yes,Emerald,"3,52",VS2,E,,,,"1225,00","4312,00",,,,,,,,https://mediassests.s3.amazonaws.com/V360/Vision360.html?d=LLK25M-8,-,EX,EX,"68,50","63,50",,,IGI,551216349,,,,,,,,,,10.4,07.08,4.85,,,,,,,,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,HPHT
